categorie,nom_exercice,description,gif_url
Exercices avec barre,Extensions des mollets assis avec barre,"Les extensions des mollets assis avec barre (en anglais seated barbell calf raise) sont peu pratiquées, mais cela ne veut pas dire qu’elles sont inefficaces. Il est certes relégué au second plan par rapport aux machines sophistiquées, mais il peut tout de même vous permettre de muscler vos mollets.",https://www.docteur-fitness.com/wp-content/uploads/2022/02/extension-mollets-assis-barre.gif
Exercices avec barre,Développé militaire,"Le développé militaire (military press) est un exercice qui permet de solliciter les muscles des épaules, des pectoraux, du haut du dos, des triceps et de la ceinture abdominale, ce qui en fait un exercice difficile pour les débutants.",https://www.docteur-fitness.com/wp-content/uploads/2000/08/developpe-militaire-exercice-musculation.gif
Exercices avec barre,Curl à la barre,"L’entraînement des biceps peut être relégué au second plan par rapport à des mouvements de force plus populaires comme le squat, le soulevé de terre et le développé couché.",https://www.docteur-fitness.com/wp-content/uploads/2021/09/curl-barre.gif
Exercices avec barre,Curl pupitre barre EZ,"Le curl assis au pupitre barre EZ (en anglais curl Larry Scott, du nom de son inventeur) offre un certain nombre d’avantages que vous ne trouverez peut-être pas dans un curl biceps classique. La conception de l’exercice permet de concentrer l’attention sur la partie négative de chaque répétition (lorsque vous redescendez la charge en position de départ). Cela favorise une forte connexion entre le cerveau et le muscle et maximise le temps sous tension ; deux aspects importants de la croissance musculaire.",https://www.docteur-fitness.com/wp-content/uploads/2022/01/curl-au-pupitre-barre-ez-larry-scott.gif
Exercices avec barre,Rowing barre,"Le rowing barre est un exercice composé qui fait travailler plusieurs groupes de muscles. Cet exercice fait travailler en particulier plusieurs muscles du dos, notamment le muscle grand dorsal (latissimus dorsi), le muscle sous-épineux (infraspinatus), les rhomboïdes, les muscles spinaux droits (erector spinae) et les muscles deltoïdes postérieurs (également appelés deltoïdes arrière).",https://www.docteur-fitness.com/wp-content/uploads/2021/09/rowing-barre.gif
Exercices avec barre,Shrug barre,L’exercice du shrug barre (en français haussements des épaules à la barre) est un très bon exercice pour développer les trapèzes. Il sollicite également les muscles abdominaux qui permettent au corps de rester droit.,https://www.docteur-fitness.com/wp-content/uploads/2022/01/shrug-barre.gif
Exercices avec barre,Curl Spider,Le curl spider (que certains traduisent en curl araignée) est un exercice d’isolation efficace pour développer les biceps. L’utilisation d’un banc incliné comme support permet de réaliser un mouvement strict et efficace.,https://www.docteur-fitness.com/wp-content/uploads/2022/01/spider-curl.gif
Exercices avec barre,Rack Pull,Le rack pull est un exercice de levée de barre très efficace qui consiste à soulever et à bloquer une charge lourde à partir d’une position haute sur un rack de musculation.,https://www.docteur-fitness.com/wp-content/uploads/2022/01/rack-pull.gif
Exercices avec barre,Rotations du buste avec barre,"Les rotations de buste avec barre ciblent les obliques, c’est-à-dire les muscles abdominaux situés sur les côtés du buste.",https://www.docteur-fitness.com/wp-content/uploads/2021/11/rotation-buste-barre.gif
Exercices avec barre,Soulevé de terre,"Le soulevé de terre (en anglais deadlift) est un exercice extrêmement populaire et un véritable test de la force globale du corps. Il est populaire auprès de nombreux pratiquants de l’haltérophilie, mais aussi les bodybuilders, les powerlifters et les athlètes de CrossFit.",https://www.docteur-fitness.com/wp-content/uploads/2021/12/souleve-de-terre.gif
Exercices avec barre,Développé décliné à la barre,Le développé décliné à la barre (decline barbell bench press) est une variante du développé couché. C’est un exercice utilisé pour solliciter les muscles pectoraux. Il cible aussi indirectement les muscles des épaules et des triceps.,https://www.docteur-fitness.com/wp-content/uploads/2021/12/developpe-decline-barre.gif
Exercices avec barre,Squat barre devant,"Le squat avant (front squat clean grip) est une variante du squat et un exercice utilisé pour travailler les muscles des jambes, et en particulier les muscles quadriceps.",https://www.docteur-fitness.com/wp-content/uploads/2021/11/squat-barre-devant-front.gif
Exercices avec barre,Hip thrust unilatéral,"Le hip thrust unilatéral est une variante du hip thrust. C’est un exercice utilisé pour cibler les muscles fessiers. Les fessiers sont un groupe de trois muscles qui constituent les fesses. Des muscles fessiers musclés contribuent à un physique bien équilibré et remplissent de nombreuses fonctions importantes, telles que maintenir le buste droit, se lever d’une position assise et monter des escaliers, pour n’en citer que quelques-unes.",https://www.docteur-fitness.com/wp-content/uploads/2021/10/hip-thrust-barre-unilateral.gif
Exercices avec barre,Extension verticale assis à la barre,"L’extension verticale des triceps à la barre (en anglais overhead tricep extension) est un exercice d’isolation qui permet de développer la masse musculaire et la force des triceps, notamment la longue portion du triceps.",https://www.docteur-fitness.com/wp-content/uploads/2022/04/extension-verticale-assis-barre.gif
Exercices avec barre,Curl inversé à la barre,"Le curl inversé à la barre ou curl barre en pronation (en anglais reverse barbell curl) est un exercice incontournable pour l’entraînement des bras. Bien sûr, le curl classique à la barre fait travailler les mêmes muscles (brachio-radial, brachial et biceps), mais la variante du curl inversé permet de cibler plus efficacement un muscle.",https://www.docteur-fitness.com/wp-content/uploads/2022/04/curl-inverse-barre.gif
Exercices avec barre,Développé couché prise inversée,Le développé couché prise inversée (en anglais reverse grip bench press) est une variante du développé couché effectuée avec les mains en supination (paumes vers le haut). Ce changement de position des mains oblige les coudes à se plier près des flancs du pratiquant.,https://www.docteur-fitness.com/wp-content/uploads/2022/01/developpe-couche-prise-inversee.gif
Exercices avec barre,Développé couché avec chaînes,Le développé couché avec chaînes est une variante du développé couché à la barre. C’est un exercice qui permet de renforcer les muscles pectoraux.,https://www.docteur-fitness.com/wp-content/uploads/2021/12/developpe-couche-avec-chaines.gif
Exercices avec barre,Reeves deadlift,"Le Reeves deadlift est une variante du soulevé de terre qui permet également de renforcer tous les muscles de la chaîne postérieure, notamment les ischio-jambiers, le dos, les fessiers, les trapèzes et les mollets.",https://www.docteur-fitness.com/wp-content/uploads/2022/07/reeves-deadlift.gif
Exercices avec barre,Sissy squat avec machine,"Le sissy squat est un excellent exercice pour développer les quadriceps, renforcer les muscles fléchisseurs de la hanche et même la sangle abdominale. Lorsqu’ils sont exécutés correctement, ils peuvent être un moyen de promouvoir la santé et la longévité des genoux.",https://www.docteur-fitness.com/wp-content/uploads/2023/07/sissy-squat-machine-bodyweight-supported-squat.gif
Exercices avec barre,Pin squat,"Le pin squat est une variante qui consiste à ralentir le mouvement de flexion, et de décomposer les parties excentriques et concentriques du squat en utilisant les reposes barre.",https://www.docteur-fitness.com/wp-content/uploads/2022/04/pin-squat.gif
Exercices avec barre,Overhead shrug,Le haussement des épaules (en anglais shrug) avec barre est un excellent exercice pour développer les trapèzes supérieurs.,https://www.docteur-fitness.com/wp-content/uploads/2022/01/overhead-shrug.gif
Exercices avec barre,Drag curl,"Le drag curl à la barre est une variante du curl avec barre qui permet de muscler les biceps. Avoir de gros biceps est un objectif pour de nombreux sportifs soucieux de leur apparence. L’intégration d’une multitude de variantes de curl, comme le drag curl avec haltères, dans votre entraînement de biceps contribuera au développement de biceps volumineux et forts.",https://www.docteur-fitness.com/wp-content/uploads/2022/06/drag-curl.gif
Exercices avec barre,Hip thrust,"Les hip thrusts, ou poussées de hanches, sont un exercice de renforcement musculaire ciblant principalement les fessiers. Cet exercice simple permet de solliciter intensément les muscles fessiers, les rendant plus forts et plus toniques.",https://www.docteur-fitness.com/wp-content/uploads/2021/12/hips-thrust.gif
Exercices avec barre,Pull-over décliné à la barre,Le pull-over décliné à la barre est un exercice d’isolation qui cible principalement les muscles grands dorsaux et les muscles pectoraux (dans une moindre mesure).,https://www.docteur-fitness.com/wp-content/uploads/2022/05/pull-over-barre.gif
Exercices avec barre,Soulevé de terre avec déficit,"Le soulevé de terre avec déficit (en anglais deficit deadlift) est une variante avancée du soulevé de terre. Ce soulevé de terre est effectué en vous tenant debout sur une surface surélevée, d’une hauteur de 5 à 15 cm. De nombreuses déclinaisons du soulevé de terre peuvent être réalisées à partir d’une position surélevée, comme le soulevé de terre sumo.",https://www.docteur-fitness.com/wp-content/uploads/2022/05/souleve-de-terre-avec-deficit.gif
Exercices avec barre,Montées sur banc latérales avec barre,"Les montées sur banc latérales avec barre (en anglais barbell lateral step-up) sont un exercice de musculation efficace pour développer la force, la coordination et la stabilité des jambes et des fessiers. Il consiste à monter sur une plateforme latéralement tout en maintenant une barre chargée sur les épaules. Cet exercice sollicite principalement les quadriceps, les fessiers et les muscles adducteurs, mais il fait également travailler les muscles stabilisateurs du tronc (muscles abdominaux, muscles du plancher pelvien, muscles érecteurs du rachis) et les muscles ischio-jambiers.",https://www.docteur-fitness.com/wp-content/uploads/2023/07/montees-sur-banc-laterales-avec-barre-barbell-bench-lateral-step-up.gif
Exercices avec barre,Squat sur banc,"Le squat sur banc est simplement un squat que vous effectuez jusqu’à ce que vous touchiez un banc. Cela vous aide à identifier le moment où vous devez commencer à vous relever, ce qui constitue un excellent repère pour votre technique.",https://www.docteur-fitness.com/wp-content/uploads/2021/12/squat-sur-banc.gif
Exercices avec barre,Jefferson squat,"Le Jefferson squat est un exercice qui cible principalement les quadriceps, et secondairement les muscles fessiers et ischio-jambiers.",https://www.docteur-fitness.com/wp-content/uploads/2021/12/jefferson-squat.gif
Exercices avec barre,Zercher Squat,"Le Zercher Squat est un exercice composé qui sollicite les quadriceps, les ischio-jambiers et les fessiers. C’est une excellente alternative pour ceux qui ont des difficultés avec le squat arrière standard.",https://www.docteur-fitness.com/wp-content/uploads/2021/12/zercher-squat.gif
Exercices avec barre,Développé couché Larsen,"Le développé couché est le roi incontesté des exercices pour les pectoraux. Les bodybuilders l’utilisent pour améliorer le développement des pectoraux, tandis que pour les powerlifters, il s’agit du deuxième mouvement de compétition.",https://www.docteur-fitness.com/wp-content/uploads/2022/09/developpe-couche-larsen.gif
Exercices avec barre,Fentes avant avec barre,"Si vous cherchez un exercice qui fait tout : développer les quadriceps, les fessiers et les ischio-jambiers, augmenter la force fonctionnelle, améliorer les performances sportives, améliorer l’équilibre, et même brûler un grand nombre de calories tout en ayant des bienfaits cardio, alors vous devriez inclure les fentes dans vos entraînements pour le bas du corps.",https://www.docteur-fitness.com/wp-content/uploads/2022/12/fente-avant-barre-femme.gif
Exercices avec barre,Soulevé de terre sumo,"Le soulevé de terre sumo (sumo deadlift) est une variante du soulevé de terre classique et une variante utilisée pour cibler les muscles des ischio-jambiers. Il sollicite aussi les muscles fessiers, les mollets, les quadriceps, les trapèzes, le bas du dos, les dorsaux et les avant-bras.",https://www.docteur-fitness.com/wp-content/uploads/2021/10/souleve-de-terre-sumo.gif
Exercices avec barre,Bent over row prise disque,"Le bent over row prise disque (en anglais barbell bent over row with plate grip) nécessite une barre de musculation et des disques. Si vous possédez ce matériel, cet exercice vaut la peine d’être intégré dans votre programme de musculation. En faisant cet exercice, vous êtes sûr de sentir les muscles de votre dos se contracter comme jamais vous ne les avez sentis auparavant.",https://www.docteur-fitness.com/wp-content/uploads/2022/10/bent-over-row-prise-disque.gif
Exercices avec barre,Soulevé de terre à la trap bar,"Le soulevé de terre à la trap barre (trap bar deadlift) est une variante du soulevé de terre et est un exercice utilisé principalement pour cibler les muscles des ischio-jambiers. Cet exercice effectué avec une barre hexagonale cible aussi indirectement les autres muscles de la jambe, ainsi que les muscles grands dorsaux, les avant-bras, les trapèzes et le bas du dos.",https://www.docteur-fitness.com/wp-content/uploads/2021/10/souleve-de-terre-a-la-trap-bar.gif
Exercices avec barre,Safety bar squat,"Le squat avec une safety bar est une alternative au squat arrière. C’est un exercice qui vous permettra de renforcer les muscles des jambes, notamment les quadriceps.",https://www.docteur-fitness.com/wp-content/uploads/2022/07/safety-bar-squat.gif
Exercices avec barre,Zercher deadlift,Le Zercher deadlift est un exercice insolite et très peu orthodoxe. Il s’agit d’une variation très complexe et extrêmement difficile du soulevé de terre classique.,https://www.docteur-fitness.com/wp-content/uploads/2022/05/zercher-deadlift.gif
Exercices avec barre,Pull-over avec barre,"Le pull-over à la barre est un exercice sous-estimé qui permet de travailler les dorsaux et qui a sa place dans tout programme d’entraînement pour le dos. Qui plus est, il s’agit d’une excellente option lorsque vous souhaitez vous concentrer sur les muscles grands dorsaux sans faire travailler les biceps.",https://www.docteur-fitness.com/wp-content/uploads/2022/04/pull-over-barre.gif
Exercices avec barre,Thruster,"Depuis sa création, le CrossFit a fait découvrir de nombreux exercices et méthodes d’entraînement moins connus à un public plus large. Sans le CrossFit, les kettlebells n’auraient probablement pas connu un tel regain de popularité. Très peu de salles de sport auraient des rameurs Concept II ou des vélos d’assaut comme équipements standard. Et les seules personnes pratiquant des activités telles que la gymnastique, l’haltérophilie olympique et le powerlifting seraient des gymnastes, des haltérophiles et des powerlifters !",https://www.docteur-fitness.com/wp-content/uploads/2022/04/thruster.gif
Exercices avec barre,Roulage avec une barre,"L’exercice d’abdominaux roulés avec une barre est un excellent exercice qui fait travailler l’ensemble de la zone abdominale, y compris les muscles obliques et la zone des muscles dentelés.Il fait également travailler les épaules et le bas du dos pour maintenir le haut du corps dans une bonne position.",https://www.docteur-fitness.com/wp-content/uploads/2022/02/abdominaux-a-la-barre.gif
Exercices avec barre,Overhead squat,"Le overhead squat est un excellent exercice pour les quadriceps, qui sollicite également les ischio-jambiers et les fessiers, mais aussi le dos, les épaules, les muscles pectoraux et la sangle abdominale.",https://www.docteur-fitness.com/wp-content/uploads/2021/12/overhead-squat.gif
Exercices avec barre,Développé couché au sol,"Vous ne pouvez pas traverser une salle de musculation sans voir au moins une personne sur un banc de développé couché. C’est sans doute un des exercices de musculation les plus populaires. En revanche, son lointain cousin, le développé couché au sol, semble avoir complètement été oublié.",https://www.docteur-fitness.com/wp-content/uploads/2021/12/developpe-couche-au-sol.gif
Exercices avec barre,Zercher carry,Le Zercher carry est une variante de la marche du fermier (en anglais farmers carry). C’est un exercice de musculation (ou plutôt un exercice de strongman) qui permet de travailler l’ensemble du corps.,https://www.docteur-fitness.com/wp-content/uploads/2022/06/zercher-carry.gif
Exercices a la poulie,Écartés à la poulie vis-à-vis,"Les écartés à la poulie vis-à-vis (cable middle fly) sont une variante du Pec Deck ou Butterfly à la machine, un exercice pour renforcer les muscles pectoraux, et de l’avant des épaules. L’une des principales fonctions des muscles pectoraux est d’amener vos bras en avant de votre corps, c’est exactement ce que font les écartés.",https://www.docteur-fitness.com/wp-content/uploads/2000/06/ecarte-poulie-vis-a-vis-exercice-musculation-pectoraux.gif
Exercices a la poulie,Pull through à la poulie,"Quelle que soit la façon dont on considère les choses, des fessiers puissants sont à la base de tous les mouvements de musculation. Vous en avez besoin pour les grands exercices comme le squat et le soulevé de terre, mais ce n’est pas tout. Ils contribuent également à améliorer les performances des coureurs, la vitesse de sprint et les sauts. Avoir des fessiers musclés aide même à prévenir les blessures aux genoux et aux lombaires.",https://www.docteur-fitness.com/wp-content/uploads/2022/05/pull-through-a-la-poulie.gif
Exercices a la poulie,Extension de la hanche à la poulie basse,"Bien que les squats et les fentes soient les exercices préférés pour développer des fesses bien fermes, ils ne sont pas les seuls exercices disponibles pour y arriver. Bien sûr, ce sont eux qui permettent de développer la masse musculaire et la force, mais certains mouvements d’isolation sont aussi très efficaces pour cibler ces muscles.",https://www.docteur-fitness.com/wp-content/uploads/2022/05/extension-hanche-poulie-basse.gif
Exercices a la poulie,Face pull,"Le face pull est un exercice d’isolation à la poulie qui permet de faire travailler principalement les épaules et secondairement le dos. Il cible spécifiquement les deltoïdes postérieurs (arrière des épaules), et sollicite aussi les rhomboïdes (les muscles qui vous permettent de serrer vos omoplates) et le milieu des trapèzes.",https://www.docteur-fitness.com/wp-content/uploads/2022/01/face-pull.gif
Exercices a la poulie,Tirage horizontal à la poulie,"Le tirage horizontal à la poulie (en anglais seated cable row) est un excellent exercice de musculation pour le dos, en particulier les muscles grands dorsaux, le milieu du dos et les trapèzes.",https://www.docteur-fitness.com/wp-content/uploads/2022/02/tirage-horizontal-poulie.gif
Exercices a la poulie,Curl allongé à la poulie,"Le curl allongé à la poulie est un exercice qui isole parfaitement les biceps, mais également les avant-bras. En position allongée, votre corps ne peut pas se pencher vers l’avant et utiliser l’élan pour soulever la charge. Cela permet de maximiser le travail du biceps brachial.",https://www.docteur-fitness.com/wp-content/uploads/2022/01/curl-allonge-a-la-poulie.gif
Exercices a la poulie,Curl poulie en position squat,"Cette variante du curl à la poulie (en anglais squatting cable curl) est un exercice qui permet de développer et renforcer les biceps, avec le corps en position de squat statique.",https://www.docteur-fitness.com/wp-content/uploads/2022/02/curl-poulie-en-position-squat.gif
Exercices a la poulie,Curl au pupitre à la poulie,"Depuis que Pumping Iron a popularisé le culturisme moderne en 1977, l’hypertrophie du biceps brachial a depuis été au premier plan de pratiquement tous les programmes de musculation depuis.",https://www.docteur-fitness.com/wp-content/uploads/2022/02/curl-pupitre-poulie.gif
Exercices a la poulie,Élévations latérales à la poulie,Les élévations latérales à la poulie sont une variante très appréciée pour l’entraînement des épaules. Il s’agit d’un exercice d’isolation permettant de cibler précisément les muscles deltoïdes. Les élévations latérales peuvent également être effectuées avec des haltères ou une machine à élévation latérale.,https://www.docteur-fitness.com/wp-content/uploads/2022/02/elevations-laterales-poulie.gif
Exercices a la poulie,Crunch à la poulie,"S’il n’y a en soi rien de mal à faire un crunch avec des charges, tenir un disque sur votre poitrine ou derrière votre tête peut être inconfortable et encombrant. Et plus vous prendrez de la force, plus il sera difficile d’ajouter du poids sans risquer de vous écraser la cage thoracique ou de forcer sur votre cou.",https://www.docteur-fitness.com/wp-content/uploads/2000/06/crunch-poulie-haute-exercice-musculation.gif
Exercices a la poulie,Rotation externe de l’épaule à la poulie,"Le muscle infra-épineux ou sous-épineux de l’épaule est responsable de la rotation externe de l’humérus et il est important pour la stabilisation de l’épaule. Les rotateurs de l’épaule sont essentiels pour les mouvements de poussée comme le développé couché et le développé militaire pour les épaules, donc améliorer la force dans cette zone grâce à des exercices de renforcement augmentera considérablement vos performances de force.",https://www.docteur-fitness.com/wp-content/uploads/2022/04/rotation-externe-epaule-poulie.gif
Exercices a la poulie,Curl biceps à la poulie basse,"Le curl à la poulie fait principalement travailler le biceps brachial, qui est le muscle à deux chefs situé à l’avant de votre bras et qui fusionne en un seul ventre musculaire près du coude.",https://www.docteur-fitness.com/wp-content/uploads/2021/10/curl-biceps-poulie-basse.gif
Exercices a la poulie,Tirage vertical prise serrée,Le tirage vertical prise serrée (V-bar lat pull down) est une variante du tirage vertical standard (lat pull down). Cet exercice est couramment pratiqué pour varier un entraînement du dos.,https://www.docteur-fitness.com/wp-content/uploads/2021/08/tirage-vertical-prise-serree.gif
Exercices a la poulie,Curl à la poulie vis-à-vis,Le curl à la poulie vis à vis est un exercice d’isolation permettant de muscler et de renforcer les biceps.,https://www.docteur-fitness.com/wp-content/uploads/2021/10/curl-poulie-vis-a-vis.gif
Exercices a la poulie,Tirage vertical poitrine,"Le tirage poitrine ou tirage devant (lat pull down) est un exercice pour le dos. Bien que l’exercice cible principalement les muscles dorsaux, vous ressentirez également une mobilisation importante des biceps et des muscles du milieu du dos.",https://www.docteur-fitness.com/wp-content/uploads/2021/11/tirage-vertical-poitrine.gif
Exercices a la poulie,Extensions des triceps incliné à la poulie basse,"L’extension des triceps incliné à la poulie basse est un exercice d’isolation efficace pour le développement des trois chefs du triceps (latéral, long et médial). Il s’agit d’une variante des extensions de triceps idéale pour obtenir un étirement important du muscle et le stimuler en totalité.",https://www.docteur-fitness.com/wp-content/uploads/2022/01/extension-triceps-incline-poulie-basse.gif
Exercices a la poulie,Crunch à la poulie pour les obliques,"Le crunch à la poulie pour les obliques (en anglais kneeling cable oblique crunch) est un exercice efficace pour travailler les obliques avec une résistance constante. Il permet de développer une taille tonique et forte, tout en améliorant la stabilité du tronc et la posture. L’avantage de cet exercice est que vous pouvez changer les poids rapidement et donc faire des séries en pyramidale en augmentant la charge progressivement.",https://www.docteur-fitness.com/wp-content/uploads/2023/07/crunch-a-la-poulie-pour-les-obliques.gif
Exercices a la poulie,Extensions concentrées des triceps à la poulie,"L’extension concentrée des triceps à la poulie (en anglais cable concentration tricep extension) est un exercice d’isolation qui cible efficacement les muscles triceps. Il ne s’agit pas d’un exercice typique pour les triceps, mais il est très utile pour isoler le muscle dans un objectif de développement de la force et de la masse musculaire.",https://www.docteur-fitness.com/wp-content/uploads/2022/06/extensions-concentres-des-triceps-poulie.gif
Exercices a la poulie,Écartés couché à la poulie vis-à-vis,Les écartés couché à la poulie vis-à-vis (en anglais lying cable fly) sont un exercice d’isolation qui permet de travailler les muscles grands pectoraux.,https://www.docteur-fitness.com/wp-content/uploads/2022/04/ecartes-poulie-vis-a-vis.gif
Exercices a la poulie,Extension horizontale à la poulie,Les extensions horizontales à la poulie sont un exercice qui permet de travailler principalement les triceps et les deltoïdes postérieurs.,https://www.docteur-fitness.com/wp-content/uploads/2022/04/extension-horizontale-poulie.gif
Exercices a la poulie,Extension verticale à la poulie basse,L’extension verticale des triceps à la poulie avec corde (en anglais rope overhead cable extension) est un exercice populaire pour muscler l’arrière des bras.,https://www.docteur-fitness.com/wp-content/uploads/2022/04/extension-verticale-triceps-poulie-basse.gif
Exercices a la poulie,Extensions verticales à la poulie haute,"Un exercice très populaire pour développer les triceps, les extensions verticales à la poulie haute (en anglais cable triceps pushdown) est un incontournable pour développer des bras plus gros et plus forts. L’avantage est que cet exercice fait travailler les trois chefs du muscle triceps.",https://www.docteur-fitness.com/wp-content/uploads/2022/04/extension-triceps-poulie-haute.gif
Exercices a la poulie,Pull-over à la poulie,"Le pull-over à la poulie (en anglais straight arm pulldowns) est une variante des tractions effectuées bras tendus. En effet, vous effectuez le mouvement debout en gardant les coudes fixes tout au long de l’exécution.",https://www.docteur-fitness.com/wp-content/uploads/2022/02/pull-over-poulie.gif
Exercices a la poulie,Rotation du buste debout à la poulie,L’exercice de rotation des obliques à la poulie est un exercice dynamique qui isole les muscles abdominaux en mettant l’accent sur les muscles obliques et les fléchisseurs de la hanche. Ce mouvement fait également travailler les muscles du bas du dos.,https://www.docteur-fitness.com/wp-content/uploads/2022/02/rotation-buste-debout-poulie.gif
Exercices a la poulie,Flexions latérales à la poulie basse,Les flexions latérales à la poulie basse sont simplement une variante de la flexion latérale généralement effectuée avec haltères. Cet exercice est couramment utilisé pour développer les muscles obliques de la ceinture abdominale.,https://www.docteur-fitness.com/wp-content/uploads/2022/04/flexions-laterales-poulie-basse.gif
Exercices a la poulie,Développé incliné à la poulie,Le développé incliné à la poulie est un exercice composé qui permet de développer la masse musculaire et la force des pectoraux. L’utilisation d’un banc incliné est très intéressante pour mettre l’accent sur la partie supérieure des muscles pectoraux et la poulie est un excellent moyen de conserver une tension sur le muscle pendant l’exercice.,https://www.docteur-fitness.com/wp-content/uploads/2022/05/developpe-incline-poulie.gif
Exercices a la poulie,Russian twists à la poulie sur Swiss ball,Cette variante des russian twists (en français rotations russes) sera la pièce maîtresse de votre programme d’entraînement pour muscler vos abdominaux !,https://www.docteur-fitness.com/wp-content/uploads/2022/04/russian-twist-poulie.gif
Exercices a la poulie,Shrug à la poulie,Le haussement des épaules à la poulie (en anglais cable shrug) est une variante très intéressante pour travailler la partie supérieure des trapèzes.,https://www.docteur-fitness.com/wp-content/uploads/2022/04/shrug-poulie-haussement-epaules.gif
Exercices a la poulie,Écarté à la poulie vis à vis haute à genoux,"Les écartés à la poulie vis à vis haute à genoux (en anglais cable kneeling high to low fly) sont un mouvement de musculation qui cible principalement les muscles de la poitrine (pectoraux) et l’avant des épaules dans une moindre mesure. En utilisant une machine à poulies réglables, cet exercice permet de travailler vos pectoraux sous de nombreux angles, le tout avec une tension continue. C’est donc un exercice idéal pour se forger des pectoraux volumineux et symétriques. Si votre objectif est d’augmenter votre force, privilégiez plutôt les exercices avec barres, haltères et machines. Comparativement aux écartés à la poulie haute en position debout, cette variante offre une meilleure stabilité et isolation (l’implication des jambes étant supprimée).",https://www.docteur-fitness.com/wp-content/uploads/2023/07/ecarte-a-la-poulie-vis-a-vis-haute-a-genoux.gif
Exercices a la poulie,Élévations latérales unilatérales à la poulie,"Si vous voulez des épaules larges, qui donneront l’illusion d’une taille fine, et si vous voulez que vos muscles deltoïdes soient bien ronds, il est essentiel de ne pas se contenter de faire des exercices de développé épaules, mais de faire aussi des exercices d’élévation latérale.",https://www.docteur-fitness.com/wp-content/uploads/2022/11/elevations-laterales-unilaterale-poulie.gif
Exercices a la poulie,Extensions des triceps à la poulie haute à la corde,Les extensions des triceps à la corde sont une excellente variante pour travailler les muscles triceps.,https://www.docteur-fitness.com/wp-content/uploads/2021/10/extension-triceps-poulie-haute-corde.gif
Exercices a la poulie,Tirage horizontal prise large,"Le tirage horizontal prise large est un exercice de musculation qui permet de travailler les trapèzes, les deltoïdes postérieurs, les dorsaux, les abdominaux et les muscles érecteurs du rachis.",https://www.docteur-fitness.com/wp-content/uploads/2022/10/tirage-horizontal-prise-large.gif
Exercices a la poulie,Écarté unilatéral à la poulie,"Lorsque vous pensez aux meilleurs exercices pour les pectoraux, le premier exercice qui vous vient à l’esprit est probablement le développé couché. Vous ne pensez probablement pas aux appareils à poulies, et pourtant, le mouvement d’écarté à un bras à la poulie (en anglais single-arm machine fly) est l’un des moyens les plus efficaces de cibler les pectoraux, sans compter qu’il permet de solliciter les abdominaux.",https://www.docteur-fitness.com/wp-content/uploads/2022/09/ecarte-unilateral-a-la-poulie.gif
Exercices a la poulie,Écartés à la poulie haute,"Les écartés à la poulie haute (cable crossover) sont une variante des écartés à la poulie, un exercice permettant de renforcer les muscles de la poussée, et plus particulièrement ceux de la poitrine.",https://www.docteur-fitness.com/wp-content/uploads/2000/06/ecarte-poulie-vis-a-vis-exercice-musculation.gif
Exercices a la poulie,Curl incliné à la poulie,Le curl incliné à la poulie est un exercice d’isolation très efficace pour développer les biceps et les muscles de l’avant-bras.,https://www.docteur-fitness.com/wp-content/uploads/2022/05/curl-incline-poulie.gif
Exercices a la poulie,Élévations frontales à la poulie basse,"Les élévations frontales à la poulie (double cable front raise) sont un exercice d’isolation qui permet de muscler et de renforcer les deltoïdes antérieurs. L’utilisation des poulies constitue une excellente alternative aux haltères, car le muscle est soumis à une tension constante, ce qui contribue à la prise de masse et de force musculaire.",https://www.docteur-fitness.com/wp-content/uploads/2022/04/elevation-frontale-poulie-basse.gif
Exercices a la poulie,Tirage incliné à la poulie haute,Vous avez besoin de plus de variété dans votre programme d’entraînement du dos ? Le tirage incliné à la poulie haute (en anglais cable incline pushdown) est un exercice original et efficace qui vous aidera à développer les muscles dorsaux.,https://www.docteur-fitness.com/wp-content/uploads/2022/04/tirage-incline-poulie-haute.gif
Exercices a la poulie,Tirage vertical prise inversée,"Le tirage vertical en prise inversée est une variante du tirage vertical. C’est un exercice qui permet de développer les muscles du dos. Bien que l’exercice cible principalement les muscles grands dorsaux, vous solliciterez également fortement les biceps et les muscles du milieu du dos.",https://www.docteur-fitness.com/wp-content/uploads/2022/01/tirage-vertical-prise-inversee.gif
Exercices avec machine,Hack squat assis,"Le hack squat assis (appelé en anglais « Linear Hack Squat ») est une variante très particulière du squat (flexion de jambes), effectuée sur une machine Hammer Strength conçue spécifiquement pour cela. Cet exercice permet un mouvement guidé, offrant une meilleure stabilité et focalisation musculaire. Idéal pour ceux qui cherchent à muscler leurs jambes ou améliorer leur force sans mettre de pression excessive sur le dos, ce mouvement est un excellent complément à tout programme d’entraînement.",https://www.docteur-fitness.com/wp-content/uploads/2023/08/hack-squat-assis.gif
Exercices avec machine,Presse à cuisse sur le côté,"La presse à cuisse sur le côté (en anglais « Single Leg Side Press ») est une variante spécifique de l’exercice traditionnel du leg press qui se concentre sur le travail unilatéral du bas du corps. En sollicitant principalement les quadriceps, les fessiers, mais aussi les ischio-jambiers et les mollets, cet exercice offre des avantages uniques en matière de force, de flexibilité et de symétrie. Il peut être particulièrement utile pour les athlètes cherchant à améliorer leur équilibre et leur coordination, ainsi que pour ceux qui veulent travailler sur la puissance et l’endurance de chaque jambe séparément.",https://www.docteur-fitness.com/wp-content/uploads/2023/08/presse-a-cuisse-sur-le-cote.gif
